"date","armed","age","gender","race","city","state","signs_of_mental_illness","body_camera","percent_completed_hs","poverty_rate"
"2017-11-07","undetermined",47,"M","B","Leavenworth","KS",False,False,"90.8","16.4"
"2017-06-20","gun",50,"M","W","Lehigh","KS",True,False,"96.5","7.7"
"2016-04-14","unarmed",54,"M","W","McPherson","KS",True,False,"94.4","6.2"
"2016-11-12","gun",24,"M","W","Medicine Lodge","KS",False,False,"91.6","16.4"
"2017-02-23","gun",33,"M","H","Newton","KS",False,False,"88.1","16.8"
"2016-11-27","blunt object",50,"M","W","Olathe","KS",False,False,"94","6.9"
"2016-11-03","gun",51,"M","W","Rosalia","KS",True,True,"81.3","12.8"
"2015-10-04","gun",38,"M","W","Topeka","KS",False,False,"88.6","19.2"
"2016-07-03","undetermined",45,"M","W","Topeka","KS",False,False,"88.6","19.2"
"2017-04-13","gun",25,"M","W","Udall","KS",False,False,"87.8","17.4"
"2015-03-01","unarmed",23,"M","H","Wichita","KS",False,False,"87.5","17.3"
"2015-08-22","vehicle",26,"M","W","Wichita","KS",False,False,"87.5","17.3"
"2016-01-09","gun",18,"M","W","Wichita","KS",False,True,"87.5","17.3"
"2017-03-18","gun",25,"M","W","Wichita","KS",False,False,"87.5","17.3"
"2016-06-29","undetermined",30,"M","W","Barbourville","KY",False,False,"78.7","29.7"
"2017-05-06","gun",45,"M","W","Bardstown","KY",False,False,"85.6","24.4"
"2016-01-06","gun",51,"M","W","Berea","KY",False,False,"86.5","26.9"
"2017-03-22","knife",42,"M","W","Booneville","KY",False,False,"80.6","43.9"
"2016-06-11","vehicle",43,"M","W","Bowling Green","KY",False,False,"84.8","28.1"
"2015-09-17","gun",NULL,"M","W","Brodhead","KY",False,False,"63","41.1"
"2015-10-30","gun",62,"M","W","Burkesville","KY",False,False,"70.5","33.1"
"2016-10-23","gun",38,"M","W","Edmonton","KY",False,False,"73.3","29.7"
"2015-03-29","gun",29,"M","B","Elizabethtown","KY",False,False,"88.3","16.3"
"2015-07-07","knife",28,"M","W","Elizabethtown","KY",False,False,"88.3","16.3"
"2015-06-08","knife",42,"M","H","Elsmere","KY",False,False,"83.9","22.3"
"2017-01-16","pole and knife",43,"M","W","Fulton","KY",False,False,"79.3","25.2"
"2016-08-08","undetermined",34,"M","H","Georgetown","KY",False,False,"89.8","12.5"
"2016-12-06","gun",61,"M","B","Hiseville","KY",False,False,"58.6","24"
"2017-04-01","gun",64,"M","W","Lancaster","KY",False,False,"70.3","36.7"
"2017-03-29","gun",45,"M","W","Lawrenceburg","KY",False,False,"87.9","11.8"
"2015-09-12","gun",66,"M","W","Leitchfield","KY",False,False,"75.8","29"
"2017-02-24","gun",30,"M","W","London","KY",True,False,"76.4","27.5"
"2015-12-22","gun",61,"M",NULL,"Ludlow","KY",False,True,"86.2","25.5"
"2016-12-10","gun",22,"M","W","Morehead","KY",False,False,"85.4","36.1"
"2015-05-20","gun",38,"M","B","Owensboro","KY",False,False,"85.5","19.8"
"2016-09-16","knife",29,"M","W","Owensboro","KY",False,False,"85.5","19.8"
"2016-10-18","gun",34,"M","W","Paris","KY",False,False,"82.9","22.8"
"2016-07-31","rock",32,"M","W","Phelps","KY",False,False,"57.6","21.5"
"2015-09-14","gun",25,"M","B","Princeton","KY",False,False,"86.9","26.3"
"2017-07-02","vehicle",51,"M","W","Richmond","KY",False,False,"86.2","31.9"
"2016-03-15","gun",34,"M","W","Russellville","KY",False,False,"74.3","27.4"
"2016-03-19","gun",23,"M","W","White Plains","KY",False,False,"82.3","14.4"
"2015-04-19","gun",40,"M","W","Wilmore","KY",True,False,"91.2","28.8"
"2015-09-15","gun",27,"M","B","Alexandria","LA",False,False,"81.7","25.8"
"2016-07-10","gun",NULL,"M","B","Alexandria","LA",False,False,"81.7","25.8"
"2015-10-03","gun",31,"M","B","Baton Rouge","LA",False,False,"86.7","25.6"
"2015-09-26","knife",46,"M","B","Baton Rouge","LA",False,False,"86.7","25.6"
"2016-02-23","vehicle",48,"M","B","Baton Rouge","LA",True,False,"86.7","25.6"
"2016-02-13","gun",22,"M","B","Baton Rouge","LA",True,True,"86.7","25.6"
"2016-07-17","gun",29,"M","B","Baton Rouge","LA",True,False,"86.7","25.6"
"2016-05-07","undetermined",37,"M","B","Baton Rouge","LA",False,True,"86.7","25.6"
"2016-11-27","gun",48,"M","B","Baton Rouge","LA",False,False,"86.7","25.6"
"2017-06-13","gun",35,"M","B","Baton Rouge","LA",False,False,"86.7","25.6"
"2015-05-26","undetermined",24,"M","W","Bossier City","LA",False,False,"88.4","16.7"
"2015-12-21","unarmed",NULL,"M","B","Breaux Bridge","LA",True,False,"74.1","23.7"
"2017-12-06","gun",35,"M","W","Cade","LA",False,False,"80.6","15.5"
"2015-09-15","unknown weapon",21,"M","B","Chalmette","LA",False,False,"83.1","21.6"
"2016-03-19","undetermined",24,"M","W","Covington","LA",False,False,"81.3","18.4"
"2017-03-22","gun",27,"M","B","Crowley","LA",False,False,"64.8","34.9"
"2015-02-23","gun",47,"M","W","Denham Springs","LA",True,False,"83.5","17.8"
"2015-12-27","undetermined",52,"M","W","Franklin","LA",False,False,"78.9","29.5"
"2016-05-05","vehicle",36,"M","W","Gretna","LA",False,False,"77.1","22.7"
"2015-08-05","gun",48,"M","B","Harvey","LA",False,False,"77.2","20.7"
"2015-06-04","gun",25,"M","B","Harvey","LA",False,False,"77.2","20.7"
"2017-07-27","gun",39,"M","B","Homer","LA",False,False,"79","40"
"2015-07-27","toy weapon",45,"M","W","Houma","LA",True,False,"79.9","20.9"
"2016-02-11","gun",59,"M","W","Houma","LA",True,True,"79.9","20.9"
"2017-02-28",NULL,43,"M",NULL,"Houma","LA",True,False,"79.9","20.9"
"2017-01-23","knife",25,"M","B","Kenner","LA",True,False,"84.7","15.5"
"2017-06-07","undetermined",27,"M",NULL,"Mamou","LA",False,False,"60.6","41.1"
"2015-10-20","knife",30,"M","W","Mandeville","LA",False,False,"92","6"
"2015-03-11","unarmed",6,"M","W","Marksville","LA",False,True,"64.7","29.8"
"2016-07-27","gun",17,"M","B","Metairie","LA",False,False,"89","13.8"
"2016-03-12","gun",38,"M",NULL,"Metairie","LA",False,False,"89","13.8"
"2016-03-07","knife",40,"M","W","New Iberia","LA",True,False,"76","23.3"
"2017-01-04","knife",30,"M","A","New Iberia","LA",False,False,"76","23.3"
"2015-04-28","gun",21,"M","B","New Orleans","LA",False,True,"85.2","27"
"2015-03-20","machete",63,"M","B","New Orleans","LA",True,False,"85.2","27"
"2015-07-01","gun",37,"M","B","New Orleans","LA",False,True,"85.2","27"
"2015-07-25","blunt object",60,"M","W","New Orleans","LA",True,False,"85.2","27"
"2016-08-02","vehicle",22,"M","B","New Orleans","LA",False,False,"85.2","27"
"2015-12-14","gun",33,"M","B","New Orleans","LA",False,True,"85.2","27"
"2017-01-24","gun",26,"M","B","New Orleans","LA",False,True,"85.2","27"
"2015-02-04","gun",27,"M","W","Pineville","LA",True,False,"83.8","21.3"
"2016-11-08","gun",54,"M","W","Plaquemine","LA",False,False,"80.3","22.6"
"2016-01-20","gun",40,"M","B","Port Barre","LA",False,False,"72.6","38"
"2016-03-04","undetermined",48,"M","W","Raceland","LA",False,False,"74.2","18.4"
"2015-10-22","knife",38,"M","B","Shreveport","LA",False,False,"85.5","23.6"
"2015-06-09","gun",28,"M","B","Shreveport","LA",True,False,"85.5","23.6"
"2015-07-26","gun",33,"M","B","Shreveport","LA",False,False,"85.5","23.6"
"2015-09-19","gun",46,"M","W","Slidell","LA",False,False,"87.5","16.3"
"2015-12-24","vehicle",36,"M","W","Winnsboro","LA",False,False,"65","52.3"
"2015-01-12","gun",23,"M","W","Bangor","ME",False,False,"91.4","26.2"
"2017-05-07","gun",51,"M","W","Madison","ME",False,False,"86.7","22.7"
"2016-11-27","gun",59,"M","W","Naples","ME",False,False,"100","4.4"
"2017-02-18","toy weapon",22,"M","B","Portland","ME",True,False,"92.5","19.7"
"2016-07-05","knife",29,"M","O","Presque Isle","ME",False,False,"89.2","21"
"2017-03-17","knife",25,"M","W","Presque Isle","ME",False,False,"89.2","21"
"2017-01-22","gun",57,"M","W","Waldoboro","ME",False,False,"98.4","42.3"
"2015-01-24","knife",26,"M","B","Baltimore","MD",True,False,"82.5","23.7"
"2015-11-11","gun",32,"M","B","Baltimore","MD",False,False,"82.5","23.7"
"2016-07-14","gun",33,"M","B","Baltimore","MD",False,False,"82.5","23.7"
"2016-03-31","gun",43,"M","B","Baltimore","MD",False,False,"82.5","23.7"
"2016-03-31","gun",18,"M","B","Baltimore","MD",False,False,"82.5","23.7"
"2016-12-13","gun",18,"M","B","Baltimore","MD",False,False,"82.5","23.7"
"2017-03-24","knife",39,"M","B","Baltimore","MD",True,True,"82.5","23.7"
"2017-07-02","gun",18,"M","B","Baltimore","MD",False,True,"82.5","23.7"
"2016-02-03","unarmed",36,"M","W","Bel Air","MD",True,False,"98.1","28.2"
"2016-02-03","unarmed",36,"M","W","Bel Air","MD",True,False,"95.5","28.2"
"2016-02-03","unarmed",36,"M","W","Bel Air","MD",True,False,"98.1","5"
"2016-02-03","unarmed",36,"M","W","Bel Air","MD",True,False,"95.5","5"
"2016-12-22","gun",19,"M","B","Capitol Heights","MD",False,False,"79.7","13"
"2016-12-29","gun",52,"M",NULL,"Chestertown","MD",False,True,"84.5","24.9"
"2015-09-10","knife",19,"M","B","Columbia","MD",False,False,"95.7","7"
"2015-08-14","unarmed",30,"M","B","District Heights","MD",True,False,"89.5","8.8"
"2017-07-06","gun",35,"M","W","Dundalk","MD",False,True,"79.7","13.7"
"2017-07-01","unarmed",41,"M","W","Elkridge","MD",True,False,"91.9","5.6"
"2015-11-03","vehicle",37,"M","B","Elkton","MD",False,False,"85","17.5"
"2016-10-25","toy weapon",25,"F","W","Elkton","MD",False,False,"85","17.5"
"2016-10-25","toy weapon",25,"M","W","Elkton","MD",True,False,"85","17.5"
"2015-02-14","gun",16,"M","W","Essex","MD",True,False,"84.1","13.8"
"2015-03-31","vehicle",27,"F","B","Fort Meade","MD",False,False,"96.3","6.3"
"2015-10-26","vehicle",45,"M","B","Frederick","MD",False,False,"89.2","11.4"
"2016-04-18","gun",28,"M","B","Greenbelt","MD",False,False,"89","11.3"
"2015-10-05","vehicle",34,"M","B","Landover","MD",False,False,"79.8","15.6"
"2016-03-13","gun",28,"M","B","Landover","MD",False,False,"79.8","15.6"
"2015-12-14","knife",52,"M","W","Middle River","MD",True,False,"84.3","14.3"
"2017-03-27","knife",28,"M","W","Montgomery Village","MD",False,True,"89.4","6.4"
"2015-08-21","vehicle",30,"M","W","North East","MD",False,False,"82.2","6.5"
"2017-01-26","gun",59,"M","W","Overlea","MD",True,True,"90.9","7.3"
"2015-06-25","unarmed",41,"M","B","Owings Mills","MD",True,False,"91.8","8.5"
"2016-09-23","vehicle",33,"M","B","Pikesville","MD",False,True,"96.1","6.8"
"2015-01-31","knife",54,"M","B","Randallstown","MD",True,False,"93.5","10"
"2016-01-08","gun",23,"F","B","Randallstown","MD",False,False,"93.5","10"
"2015-09-23","unarmed",19,"M","B","Reisterstown","MD",False,False,"90","12.8"
"2016-10-01","toy weapon",45,"F","W","Rising Sun","MD",True,False,"87.4","14.7"
"2015-03-03","gun",25,"M","B","Salisbury","MD",False,False,"85.6","27.4"
"2015-10-10","vehicle",49,"M","W","Beverly","MA",True,False,"94.1","8"
"2015-03-27","gun",41,"M","B","Boston","MA",False,False,"85.2","21.5"
"2015-06-19","knife",44,"M","H","Boston","MA",True,False,"85.2","21.5"
"2016-12-02","gun",29,"M","B","Boston","MA",True,False,"85.2","21.5"
"2016-10-30","knife",31,"M","B","Boston","MA",True,False,"85.2","21.5"
"2016-12-10","gun",33,"M","B","Boston","MA",False,False,"85.2","21.5"
"2015-02-07","toy weapon",45,"M","W","Brockton","MA",True,False,"81","18.6"
"2016-04-21","knife",48,"M","H","Everett","MA",False,False,"79.8","14.9"
"2016-03-26","meat cleaver",39,"M","H","Lowell","MA",True,False,"78.9","19.8"
"2015-07-13","vehicle",23,"M","H","Lynn","MA",False,False,"79.9","20.2"
"2016-01-29","gun",33,"M","B","Lynn","MA",False,False,"79.9","20.2"
"2016-11-29","gun",41,"M","W","Lynn","MA",False,False,"79.9","20.2"
"2016-03-10","gun",57,"M","W","Lynn","MA",False,False,"79.9","20.2"
"2016-05-22","gun",35,"M","H","Oxford","MA",False,False,"92.6","5.8"
"2017-07-23","toy weapon",49,"M","W","Spencer","MA",False,False,"80.6","16.9"
"2016-10-05","knife",28,"M","B","Taunton","MA",True,False,"82.1","12.4"
"2015-03-27","gun",40,"M","W","Webster","MA",False,False,"79.6","19.2"
"2015-02-02","gun",17,"M","W","Bay City","MI",False,False,"86.7","22.2"
"2015-09-17","gun",50,"M","W","Beaverton","MI",False,False,"89.5","31.4"
"2016-09-30","gun",37,"M","W","Belleville","MI",False,False,"84.5","16.3"
"2016-10-18","gun",28,"M","B","Benton Harbor","MI",False,True,"70.5","50.3"
"2016-01-27","vehicle",31,"F","B","Dearborn","MI",True,False,"81","28.9"
"2015-12-23","unarmed",35,"M","B","Dearborn","MI",True,False,"81","28.9"
"2015-05-23","gun",25,"M","B","Detroit","MI",False,False,"78.3","40.3"
"2015-04-27","hammer",20,"M","B","Detroit","MI",False,False,"78.3","40.3"
"2016-03-08","knife",54,"M","W","Detroit","MI",False,False,"78.3","40.3"
"2017-04-30","gun",46,"M","B","Detroit","MI",False,False,"78.3","40.3"
"2017-02-13","unarmed",19,"M","B","Detroit","MI",False,False,"78.3","40.3"
"2017-03-05","gun",18,"M","B","Grand Rapids","MI",False,True,"85.1","26"
"2015-10-21","gun",47,"M","W","Kentwood","MI",True,False,"89.6","14.6"
"2016-08-04","knife",43,"M","B","Kentwood","MI",False,True,"89.6","14.6"
"2015-12-24","gun",24,"M","B","Lansing","MI",False,False,"87.6","29.6"
"2017-03-28","gun",73,"M","W","Manistee","MI",False,False,"92.2","19"
"2015-05-14","gun",37,"M","W","Portage","MI",True,False,"95.8","11"
"2016-11-07","gun",41,"M","H","Romulus","MI",False,False,"86.8","20.5"
"2017-07-19","unarmed",38,"M",NULL,"Saginaw","MI",False,False,"78.4","35.9"
"2016-11-07","gun",44,"M","W","St. Joseph","MI",False,False,"95.6","8.7"
"2016-01-15","gun",24,"M","B","Southfield","MI",False,False,"92.6","15.2"
"2015-05-28","lawn mower blade",18,"M","W","Trenton","MI",False,False,"91.7","8"
"2017-03-16","gun",34,"M","B","Warren","MI",False,False,"84.1","19.7"
"2015-01-29","gun",31,"M","W","Wyoming","MI",True,False,"84","14.9"
"2016-07-09","gun",25,"M","B","Wyoming","MI",False,False,"84","14.9"
"2016-03-29","gun",50,"F","W","Aitkin","MN",True,False,"85.5","24.6"
"2016-02-08","knife",31,"M","W","Alexandria","MN",False,False,"92.6","14.7"
"2017-11-01","air conditioner",41,"M","W","Austin","MN",False,False,"85.4","15.9"
"2015-01-15","gun",24,"M","W","Bloomington","MN",True,False,"93.1","8.9"
"2016-03-17","gun",38,"M","A","Burnsville","MN",True,True,"93.9","11.2"
"2016-09-26","gun",48,"M","W","Burnsville","MN",True,True,"93.9","11.2"
"2015-08-22","gun",31,"M","W","Cohasset","MN",False,False,"94.3","7.3"
"2015-11-24","toy weapon",45,"M","W","Columbia Heights","MN",False,False,"86.2","16.8"
"2016-08-28","gun",37,"M","W","Eagan","MN",True,False,"96.4","7"
"2016-06-07","gun",32,"M","B","Falcon Heights","MN",False,False,"98.6","11.1"
"2015-08-05","vehicle",31,"M","B","Fridley","MN",False,False,"90","13"
"2015-01-11","gun",49,"M","W","Hutchinson","MN",False,False,"93.9","7.3"
"2016-12-31","unarmed",33,"M","W","Mankato","MN",False,False,"94.1","26.2"
"2015-11-15","unarmed",24,"M","B","Minneapolis","MN",False,False,"88.6","21.9"
"2016-04-04","knife",50,"M","H","Minneapolis","MN",True,False,"88.6","21.9"
"2017-07-15","unarmed",40,"F","W","Minneapolis","MN",False,False,"88.6","21.9"
"2015-09-29","unarmed",37,"M","W","Mora","MN",False,False,"85.4","17.6"
"2016-10-28","gun",37,"M","W","Morris","MN",False,False,"88.4","27.6"
"2015-01-26","gun",68,"M","W","New Hope","MN",True,False,"89.7","12"
"2017-10-07","gun",39,"M",NULL,"North Branch","MN",False,False,"94.7","6.4"
"2016-10-23","toy weapon",45,"M","W","Peterson","MN",False,False,"90.5","7.9"
"2015-07-23","unarmed",31,"M","W","Plymouth","MN",True,False,"97.3","5.8"
"2016-10-02","knife",52,"M","W","Roseville","MN",True,True,"93.4","11.5"
"2016-09-17","knife",22,"M","O","St. Cloud","MN",False,False,"91.4","23.3"
"2015-03-16","gun",28,"M","W","St. Paul","MN",True,False,"86.5","22.3"
"2015-01-14","vehicle",24,"M","B","St. Paul","MN",False,False,"86.5","22.3"
"2015-09-24","screwdriver",30,"M","O","St. Paul","MN",True,False,"86.5","22.3"
"2016-05-26","gun",29,"M","W","St. Paul","MN",False,False,"86.5","22.3"
"2016-09-05","gun",33,"M","B","St. Paul","MN",False,False,"86.5","22.3"
"2017-03-15","gun",29,"M","B","St. Paul","MN",False,False,"86.5","22.3"
"2017-04-16","gun",47,"M","W","Vadnais Heights","MN",False,False,"93.7","6.4"
"2017-12-01","gun",20,"M","N","Vineland","MN",False,False,"80.2","31.5"
"2016-10-03","toy weapon",37,"M","W","Biloxi","MS",False,False,"85.1","24.6"
"2015-12-10","gun",31,"M","W","Brookhaven","MS",False,False,"84.8","37.1"
"2015-10-16","undetermined",33,"M","B","Columbus","MS",False,False,"80.6","31.2"
"2017-03-27","gun",45,"M","W","Columbus","MS",False,False,"80.6","31.2"
"2016-01-03","gun",37,"M","W","Gautier","MS",False,False,"88.4","15.2"
"2017-01-21","gun",44,"M","B","Greenville","MS",False,False,"78.7","36.8"
"2015-02-26","unarmed",49,"M","W","Gulfport","MS",False,False,"84.5","25.5"
"2016-11-25","gun",23,"M","B","Hattiesburg","MS",False,False,"84.6","37.8"
"2015-02-15","gun",34,"M","W","Iuka","MS",False,False,"68.8","20.9"
"2016-02-20","gun",45,"M","W","Iuka","MS",True,False,"68.8","20.9"
"2015-12-27","undetermined",36,"M","W","Lucedale","MS",False,False,"77.5","30.9"
"2017-02-06","undetermined",34,"M","B","Petal","MS",False,False,"88.5","11.8"
"2016-09-05","unarmed",23,"M","W","St. Martin","MS",False,False,"86.2","17.2"
"2015-10-28","gun",57,"M","W","Smithville","MS",False,False,"77.6","15.8"
"2017-01-25","gun",54,"M","B","Southaven","MS",False,False,"88.4","11.4"
"2017-07-23","gun",41,"M","H","Southaven","MS",False,False,"88.4","11.4"
"2016-06-18","unarmed",37,"M","B","Tupelo","MS",False,False,"87.2","23.3"
"2016-11-06","gun",27,"M","B","Tupelo","MS",False,False,"87.2","23.3"
"2016-06-22","gun",44,"M","B","Walls","MS",False,False,"87.2","18.7"
"2017-06-16","undetermined",24,"F",NULL,"Water Valley","MS",False,False,"77.3","26.5"
"2017-06-16","gun",41,"M","W","Water Valley","MS",False,False,"77.3","26.5"
"2017-03-19","gun",59,"M","W","Affton","MO",False,False,"91.7","8.9"
"2016-02-24","knife",16,"M","W","Blue Springs","MO",True,False,"93.8","10.5"
"2016-03-24","gun",22,"M","B","Blue Springs","MO",False,False,"93.8","10.5"
"2016-04-05","undetermined",40,"M","W","Buffalo","MO",False,False,"79.3","25.8"
"2017-02-15","knife",33,"M","W","Cape Girardeau","MO",False,False,"88.7","25.9"
"2015-04-15","toy weapon",51,"M","W","Columbia","MO",False,True,"93.8","24.4"
"2015-02-28","gun",28,"M","B","Columbia","MO",False,False,"93.8","24.4"
"2017-05-13","gun",41,"M","B","Columbia","MO",False,False,"93.8","24.4"
"2017-01-19","knife",25,"M","W","Florissant","MO",True,False,"91.7","8.5"
"2016-05-24","Taser",57,"M",NULL,"Harrisonville","MO",False,False,"90.8","14.3"
"2017-07-01","gun",50,"M","H","Independence","MO",True,False,"87.6","17.9"
"2016-04-29","vehicle",48,"M","W","Jackson","MO",False,False,"92.5","13"
"2015-04-17","knife",23,"M","B","Jennings","MO",True,True,"79.5","29.9"
"2015-03-13","gun",59,"M","W","Kansas City","MO",False,False,"88.4","19"
"2015-09-09","guns and explosives",37,"M","B","Kansas City","MO",True,False,"88.4","19"
"2015-09-07","sword",21,"M","B","Kansas City","MO",False,False,"88.4","19"
"2016-04-02","gun",47,"M","W","Kansas City","MO",False,False,"88.4","19"
"2016-08-06","gun",43,"M","H","Kansas City","MO",False,False,"88.4","19"
"2016-11-30","gun",25,"M","B","Kansas City","MO",False,False,"88.4","19"
"2016-11-20","gun",18,"M","W","Kansas City","MO",False,False,"88.4","19"
"2017-11-02","gun",27,"M","B","Kansas City","MO",False,False,"88.4","19"
"2017-04-02","gun",68,"M","B","Kansas City","MO",False,False,"88.4","19"
"2017-07-28","gun",31,"M",NULL,"Kansas City","MO",False,False,"88.4","19"
"2015-05-11","hammer",30,"M","W","Lakeshire","MO",False,False,"92.5","13"
"2016-03-27","knife",34,"M","W","Lee's Summit","MO",True,False,"96.4","6.5"
"2015-11-29","gun",53,"M","W","Maysville","MO",False,False,"84.9","14.4"
"2017-07-20","gun",52,"M","W","Neosho","MO",False,False,"80.6","20.2"
"2017-06-21","vehicle",33,"M","W","Nevada","MO",False,False,"85.6","27.1"
"2016-06-14","gun",47,"M","W","Odessa","MO",False,False,"94.9","11.7"
"2015-11-25","gun",37,"F","W","Ozark","MO",False,False,"89.2","12.6"
"2017-11-07","gun",48,"M",NULL,"Poplar Bluff","MO",False,False,"80.5","27.7"
"2016-02-16","vehicle",48,"M","W","Republic","MO",False,False,"93.2","15.8"
"2017-02-20","vehicle",27,"M","W","St. Joseph","MO",False,False,"86.4","19.9"
"2015-03-02","gun",23,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2015-01-21","gun",19,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2015-08-19","gun",18,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2016-01-17","gun",52,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2015-05-12","gun",61,"F","W","St. Louis","MO",False,False,"84.1","27.1"
"2016-04-19","gun",15,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2017-09-01","gun",21,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2016-11-21","gun",19,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2016-02-09","gun",38,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2017-07-06","gun",21,"M","W","St. Louis","MO",False,False,"84.1","27.1"
"2017-05-26","gun",33,"M",NULL,"St. Louis","MO",True,False,"84.1","27.1"
"2017-10-05","gun",50,"F","B","St. Louis","MO",False,False,"84.1","27.1"
"2017-02-21","gun",63,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2017-07-24","gun",31,"M","W","St. Louis","MO",True,False,"84.1","27.1"
"2017-07-20","gun",27,"M","B","St. Louis","MO",False,False,"84.1","27.1"
"2015-05-23","gun",47,"M","W","Sedalia","MO",False,False,"80.7","23.9"
"2015-02-17","unarmed",31,"M","W","Springfield","MO",False,False,"88.3","25.7"
"2015-11-25","knife",23,"M","W","Springfield","MO",False,False,"88.3","25.7"
"2015-04-11","gun",30,"M","W","Springfield","MO",False,False,"88.3","25.7"
"2017-01-01","gun",44,"M","B","Springfield","MO",True,False,"88.3","25.7"
"2015-07-07","gun",35,"M","W","Sugar Creek","MO",False,False,"88.2","15.5"
"2016-01-30","gun",42,"M","W","Sugar Creek","MO",False,False,"88.2","15.5"
"2017-01-24","unarmed",22,"M","W","Sugar Creek","MO",False,False,"88.2","15.5"
"2016-05-18","gun",44,"M","W","Sullivan","MO",False,False,"79.3","19"
"2015-01-30","gun",48,"M","W","Billings","MT",False,False,"92.8","12.8"
"2016-07-03","gun",42,"M","W","Billings","MT",False,False,"92.8","12.8"
"2016-10-27","gun",32,"M","W","Billings","MT",True,False,"92.8","12.8"
"2017-12-05","gun",30,"M","W","Billings","MT",True,False,"92.8","12.8"
"2015-10-11","gun",22,"M","W","Dillon","MT",False,False,"92.5","22"
"2015-08-01","vehicle",28,"M","W","Huntley","MT",False,False,"100","0"
"2016-02-01","knife",37,"M","W","Livingston","MT",False,False,"94.7","12.7"
"2016-07-27","knife",20,"M","W","Malta","MT",False,False,"88.8","14.3"
"2015-07-08","vehicle",53,"M","W","Superior","MT",False,False,"89.2","25.5"
"2017-05-16","gun",38,"M","W","Three Forks","MT",False,False,"90.9","8.6"
"2015-05-03","gun",34,"M","W","Lincoln","NE",False,False,"93.1","15.9"
"2015-11-29","gun",29,"M","W","Lincoln","NE",False,False,"93.1","15.9"
"2016-06-26","gun",22,"M","B","Lincoln","NE",False,False,"93.1","15.9"
"2016-09-21","unarmed",23,"M","W","Louisville","NE",False,False,"91.5","4.4"
"2015-05-20","gun",26,"M","B","Omaha","NE",False,False,"88","16.7"
"2015-02-23","unarmed",39,"M","W","Omaha","NE",False,False,"88","16.7"
"2015-01-27","knife",39,"F","W","Omaha","NE",True,False,"88","16.7"
"2015-06-23","gun",32,"M","W","Omaha","NE",False,False,"88","16.7"
"2016-01-28","gun",33,"M","W","Omaha","NE",True,False,"88","16.7"
"2016-05-20","knife",31,"M","B","Omaha","NE",False,True,"88","16.7"
"2016-07-04","vehicle",44,"M","W","Omaha","NE",False,False,"88","16.7"
"2016-06-09","vehicle",25,"M","W","Omaha","NE",False,False,"88","16.7"
"2015-04-19","knife",44,"M","W","Sidney","NE",False,False,"93.6","13.5"
"2016-11-12","knife",53,"M","W","York","NE",True,False,"93.9","13.1"
"2015-03-30","gun",54,"M",NULL,"Boulder City","NV",False,False,"93.3","10.3"
"2015-08-15","gun",30,"M","W","Carson City","NV",False,False,"86.8","16.8"
"2016-01-11","gun",76,"M","W","Carson City","NV",False,False,"86.8","16.8"
"2015-07-30","gun",48,"M","W","Gardnerville Ranchos","NV",False,False,"94.5","15.7"
"2015-04-07","gun",36,"M","W","Henderson","NV",False,False,"92.7","9.8"
"2016-10-19","undetermined",28,"M","H","Henderson","NV",False,False,"92.7","9.8"
"2015-02-25","gun",43,"M","W","Las Vegas","NV",True,False,"83.3","17.5"
"2015-10-15","gun",50,"F","W","Las Vegas","NV",True,False,"83.3","17.5"
"2015-08-23","gun",57,"M","W","Las Vegas","NV",False,False,"83.3","17.5"
"2015-07-08","sharp object",24,"M","H","Las Vegas","NV",True,True,"83.3","17.5"
"2015-07-25","toy weapon",36,"M","B","Las Vegas","NV",False,False,"83.3","17.5"
"2015-10-07","gun",54,"M","W","Las Vegas","NV",True,True,"83.3","17.5"
"2015-12-31","unarmed",23,"M","B","Las Vegas","NV",False,True,"83.3","17.5"
"2015-12-14","gun",45,"M","H","Las Vegas","NV",False,False,"83.3","17.5"
"2015-12-14","gun",48,"F","W","Las Vegas","NV",True,False,"83.3","17.5"
"2015-11-24","toy weapon",32,"M","W","Las Vegas","NV",True,True,"83.3","17.5"
"2015-06-11","vehicle",55,"M","W","Las Vegas","NV",False,False,"83.3","17.5"
"2016-08-26","gun",41,"M","W","Las Vegas","NV",False,False,"83.3","17.5"
"2016-05-19","unarmed",30,"M","H","Las Vegas","NV",False,False,"83.3","17.5"
"2016-11-04","gun",22,"M","H","Las Vegas","NV",False,False,"83.3","17.5"
"2016-03-31","gun",31,"M","B","Las Vegas","NV",False,True,"83.3","17.5"
"2016-10-13","gun",50,"M",NULL,"Las Vegas","NV",False,True,"83.3","17.5"
"2017-06-25","gun",NULL,"M",NULL,"Las Vegas","NV",False,False,"83.3","17.5"
"2017-06-20","knife",NULL,"M",NULL,"Las Vegas","NV",False,False,"83.3","17.5"
"2017-01-06","gun",27,"M","H","Las Vegas","NV",True,False,"83.3","17.5"
"2017-07-05","ax",62,"M","W","Las Vegas","NV",True,False,"83.3","17.5"
